transaction_id,date,store_id,region,product_id,category,quantity_sold,unit_price,payment_method,customer_id,discount_percent,return_flag,total_amount
TXN_3730,2023-04-24 18:00:00,STR_38,East,PRD_329,Grocery,9,1463.62,UPI,CUST_687,7,No,12250.5
TXN_3731,2023-04-24 19:00:00,STR_28,South,PRD_57,Electronics,4,632.47,Cash,CUST_525,28,No,1821.51
TXN_3732,2023-04-24 20:00:00,STR_14,West,PRD_284,Grocery,6,601.53,Debit Card,CUST_296,27,Yes,2634.7
TXN_3733,2023-04-24 21:00:00,STR_44,West,PRD_101,Toys,4,621.66,Cash,CUST_891,25,No,1864.98
TXN_3734,2023-04-24 22:00:00,STR_14,West,PRD_431,Grocery,9,200.33,Debit Card,CUST_554,6,Yes,1694.79
TXN_3735,2023-04-24 23:00:00,STR_12,South,PRD_275,Furniture,2,111.93,Debit Card,CUST_1860,28,Yes,161.18
TXN_3736,2023-04-25 00:00:00,STR_45,,PRD_177,Clothing,6,1163.78,Credit Card,CUST_812,26,Yes,5167.18
TXN_3737,2023-04-25 01:00:00,STR_5,South,PRD_317,Toys,3,1622.12,Cash,CUST_185,27,Yes,3552.44
TXN_3738,2023-04-25 02:00:00,STR_23,West,PRD_86,Toys,4,77.09,Debit Card,CUST_1023,21,No,243.6
TXN_3739,2023-04-25 03:00:00,STR_21,South,PRD_72,Grocery,2,1135.44,Debit Card,CUST_299,24,No,1725.87
TXN_3740,2023-04-25 04:00:00,STR_17,South,PRD_322,,8,746.66,UPI,CUST_1862,29,No,4241.03
TXN_3741,2023-04-25 05:00:00,STR_12,South,PRD_142,Grocery,8,1785.51,Credit Card,CUST_1114,27,Yes,10427.38
TXN_3742,2023-04-25 06:00:00,STR_5,East,PRD_206,Grocery,1,295.05,UPI,CUST_1336,19,Yes,238.99
TXN_3743,2023-04-25 07:00:00,STR_17,North,PRD_491,Toys,6,1129.05,Cash,CUST_981,14,No,5825.9
TXN_3744,2023-04-25 08:00:00,STR_48,North,PRD_212,Grocery,1,1941.99,Cash,CUST_1467,14,Yes,1670.11
TXN_3745,2023-04-25 09:00:00,STR_33,South,PRD_267,Clothing,6,693.34,Debit Card,CUST_1275,20,No,3328.03
TXN_3746,2023-04-25 10:00:00,STR_18,North,PRD_39,Grocery,7,1484.84,Net Banking,CUST_925,11,Yes,9250.55
TXN_3747,2023-04-25 11:00:00,STR_4,North,PRD_61,Clothing,2,1765.49,UPI,CUST_983,16,Yes,2966.02
TXN_3748,2023-04-25 12:00:00,STR_10,South,PRD_282,Toys,9,376.49,Cash,CUST_61,22,No,2642.96
TXN_3749,2023-04-25 13:00:00,STR_11,South,PRD_34,Furniture,8,1985.09,Debit Card,CUST_42,5,No,15086.68
TXN_3750,2023-04-25 14:00:00,STR_10,West,PRD_313,Clothing,9,1619.73,Debit Card,CUST_235,12,No,12828.26
TXN_3751,2023-04-25 15:00:00,STR_2,,PRD_152,Furniture,4,279.44,UPI,CUST_555,15,Yes,950.1
TXN_3752,2023-04-25 16:00:00,STR_39,East,PRD_231,Furniture,4,625.21,Debit Card,CUST_905,26,No,1850.62
TXN_3753,2023-04-25 17:00:00,STR_6,South,PRD_119,Clothing,8,1251.82,Credit Card,CUST_1557,22,No,7811.36
TXN_3754,2023-04-25 18:00:00,STR_48,West,PRD_342,Toys,1,1770.41,Net Banking,CUST_1322,0,Yes,1770.41
TXN_3755,2023-04-25 19:00:00,STR_7,East,PRD_372,Electronics,8,393.7,UPI,CUST_341,12,Yes,2771.65
TXN_3756,2023-04-25 20:00:00,STR_21,North,PRD_318,Furniture,7,1463.76,UPI,CUST_803,6,Yes,9631.54
TXN_3757,2023-04-25 21:00:00,STR_18,West,PRD_458,Furniture,7,544.94,UPI,CUST_860,12,Yes,3356.83
TXN_3758,2023-04-25 22:00:00,STR_8,South,PRD_9,Toys,9,1611.81,Debit Card,CUST_1607,6,Yes,13635.91
TXN_3759,2023-04-25 23:00:00,STR_13,East,PRD_16,Toys,7,1368.47,Debit Card,CUST_1969,7,No,8908.74
TXN_3760,2023-04-26 00:00:00,STR_20,South,PRD_140,Grocery,2,1048.2,UPI,CUST_1105,17,Yes,1740.01
TXN_3761,2023-04-26 01:00:00,STR_10,North,PRD_114,Toys,1,1301.48,UPI,CUST_1322,16,No,1093.24
TXN_3762,2023-04-26 02:00:00,STR_33,East,PRD_430,Furniture,1,1753.51,Credit Card,CUST_1956,15,Yes,1490.48
TXN_3763,2023-04-26 03:00:00,STR_20,North,PRD_44,Clothing,7,775.92,Cash,CUST_640,27,Yes,3964.95
TXN_3764,2023-04-26 04:00:00,STR_32,North,PRD_152,Electronics,5,1539.65,Credit Card,CUST_21,16,Yes,6466.53
TXN_3765,2023-04-26 05:00:00,STR_12,West,PRD_1,,4,322.02,UPI,CUST_758,7,Yes,1197.91
TXN_3766,2023-04-26 06:00:00,STR_29,South,PRD_138,Clothing,5,1403.87,Debit Card,CUST_1605,6,No,6598.19
TXN_3767,2023-04-26 07:00:00,STR_10,East,PRD_19,Electronics,6,1502.56,Debit Card,CUST_999,24,No,6851.67
TXN_3768,2023-04-26 08:00:00,STR_13,North,PRD_154,Electronics,6,888.78,UPI,CUST_563,17,No,4426.12
TXN_3769,2023-04-26 09:00:00,STR_18,North,PRD_240,Electronics,1,1588.28,Cash,CUST_206,3,Yes,1540.63
TXN_3770,2023-04-26 10:00:00,STR_8,East,PRD_471,Clothing,2,1116.42,Net Banking,CUST_664,23,No,1719.29
TXN_3771,2023-04-26 11:00:00,STR_36,North,PRD_50,Grocery,3,1872.87,Net Banking,CUST_1606,21,No,4438.7
TXN_3772,2023-04-26 12:00:00,STR_37,West,PRD_427,Grocery,4,229.37,,CUST_1554,1,No,908.31
TXN_3773,2023-04-26 13:00:00,STR_41,West,PRD_392,Electronics,6,265.99,Cash,CUST_411,15,No,1356.55
TXN_3774,2023-04-26 14:00:00,STR_13,West,PRD_339,Clothing,9,1685.64,Net Banking,CUST_1047,25,No,11378.07
TXN_3775,2023-04-26 15:00:00,STR_3,West,PRD_316,Electronics,2,1685.51,Cash,CUST_207,17,Yes,2797.95
TXN_3776,2023-04-26 16:00:00,STR_14,North,PRD_280,Toys,8,945.09,Debit Card,CUST_1140,22,Yes,5897.36
TXN_3777,2023-04-26 17:00:00,STR_39,East,PRD_193,Grocery,9,1928.1,Debit Card,CUST_72,24,Yes,13188.2
TXN_3778,2023-04-26 18:00:00,STR_14,,PRD_301,Furniture,2,1360.38,Cash,CUST_1272,7,Yes,2530.31
TXN_3779,2023-04-26 19:00:00,STR_5,East,PRD_377,Electronics,9,1965.79,UPI,CUST_1437,13,No,15392.14
TXN_3780,2023-04-26 20:00:00,STR_21,East,PRD_378,Toys,7,1067.13,Net Banking,CUST_1487,17,No,6200.03
TXN_3781,2023-04-26 21:00:00,STR_46,South,PRD_491,Grocery,9,407.22,Net Banking,CUST_599,18,No,3005.28
TXN_3782,2023-04-26 22:00:00,STR_18,East,PRD_269,Clothing,6,891.56,Debit Card,CUST_1842,23,No,4119.01
TXN_3783,2023-04-26 23:00:00,STR_48,South,PRD_277,Grocery,2,1961.07,Credit Card,CUST_560,3,Yes,3804.48
TXN_3784,2023-04-27 00:00:00,STR_17,South,PRD_196,Clothing,8,743.98,Net Banking,CUST_1546,21,No,4701.95
TXN_3785,2023-04-27 01:00:00,STR_18,West,PRD_443,Clothing,9,1914.25,Debit Card,CUST_1626,27,No,12576.62
TXN_3786,2023-04-27 02:00:00,STR_49,South,PRD_368,Electronics,8,1595.06,Debit Card,CUST_1923,13,No,11101.62
TXN_3787,2023-04-27 03:00:00,STR_24,North,PRD_21,Electronics,2,887.0,Cash,CUST_928,1,No,1756.26
TXN_3788,2023-04-27 04:00:00,STR_1,South,PRD_150,Grocery,8,1086.03,Cash,CUST_14,29,Yes,6168.65
TXN_3789,2023-04-27 05:00:00,STR_43,West,PRD_68,Toys,3,1216.84,Cash,CUST_1800,16,No,3066.44
TXN_3790,2023-04-27 06:00:00,STR_48,South,PRD_324,Grocery,3,1333.2,Credit Card,CUST_1447,5,Yes,3799.62
TXN_3791,2023-04-27 07:00:00,STR_9,North,PRD_437,Furniture,9,158.01,Net Banking,CUST_1385,7,Yes,1322.54
TXN_3792,2023-04-27 08:00:00,STR_48,North,PRD_103,Clothing,9,1867.51,Credit Card,CUST_1230,28,No,12101.46
TXN_3793,2023-04-27 09:00:00,STR_49,North,PRD_220,Clothing,9,1196.01,Credit Card,CUST_283,15,Yes,9149.48
TXN_3794,2023-04-27 10:00:00,STR_8,West,PRD_338,Electronics,4,1862.64,Cash,CUST_1669,20,Yes,5960.45
TXN_3795,2023-04-27 11:00:00,STR_20,West,PRD_315,Toys,7,1265.64,Debit Card,CUST_251,0,No,8859.48
TXN_3796,2023-04-27 12:00:00,STR_16,East,PRD_62,Electronics,8,864.88,UPI,CUST_215,25,No,5189.28
TXN_3797,2023-04-27 13:00:00,STR_23,West,PRD_407,Furniture,5,1136.02,Debit Card,CUST_1582,17,Yes,4714.48
TXN_3798,2023-04-27 14:00:00,STR_24,North,PRD_487,Grocery,1,1659.86,Debit Card,CUST_849,2,No,1626.66
TXN_3799,2023-04-27 15:00:00,STR_31,North,PRD_219,Grocery,9,655.62,Debit Card,CUST_489,28,No,4248.42
TXN_3800,2023-04-27 16:00:00,STR_24,West,PRD_396,Toys,6,1913.14,Debit Card,CUST_1515,28,Yes,8264.76
TXN_3801,2023-04-27 17:00:00,STR_46,South,PRD_414,Electronics,3,934.58,Credit Card,CUST_347,27,Yes,2046.73
TXN_3802,2023-04-27 18:00:00,STR_8,,PRD_500,,3,1912.69,Cash,CUST_636,17,Yes,4762.6
TXN_3803,2023-04-27 19:00:00,STR_48,West,PRD_358,Furniture,1,1762.11,Cash,CUST_759,24,No,1339.2
TXN_3804,2023-04-27 20:00:00,STR_19,North,PRD_364,Grocery,8,1536.49,Debit Card,CUST_1962,9,Yes,11185.65
TXN_3805,2023-04-27 21:00:00,STR_13,East,PRD_150,Electronics,2,937.54,UPI,CUST_1458,1,No,1856.33
TXN_3806,2023-04-27 22:00:00,STR_17,North,PRD_229,Toys,1,1175.96,Net Banking,CUST_1643,18,Yes,964.29
TXN_3807,2023-04-27 23:00:00,STR_36,East,PRD_220,Grocery,7,1676.87,Debit Card,CUST_1941,29,Yes,8334.04
TXN_3808,2023-04-28 00:00:00,STR_24,North,PRD_275,Furniture,9,1090.39,Debit Card,CUST_1075,29,Yes,6967.59
TXN_3809,2023-04-28 01:00:00,STR_20,West,PRD_280,Toys,6,1477.69,UPI,CUST_1087,24,Yes,6738.27
TXN_3810,2023-04-28 02:00:00,STR_30,North,PRD_48,Clothing,8,1582.36,Credit Card,CUST_844,10,No,11392.99
TXN_3811,2023-04-28 03:00:00,STR_38,North,PRD_217,Furniture,8,1028.63,Debit Card,CUST_1986,18,Yes,6747.81
TXN_3812,2023-04-28 04:00:00,STR_42,North,PRD_498,Toys,9,1074.81,UPI,CUST_1680,23,No,7448.43
TXN_3813,2023-04-28 05:00:00,STR_14,West,PRD_464,Electronics,7,399.68,Credit Card,CUST_115,23,No,2154.28
TXN_3814,2023-04-28 06:00:00,STR_35,West,PRD_318,Clothing,9,493.25,Credit Card,CUST_1830,26,No,3285.04
TXN_3815,2023-04-28 07:00:00,STR_5,West,PRD_392,Furniture,9,1810.36,Debit Card,CUST_962,29,Yes,11568.2
TXN_3816,2023-04-28 08:00:00,STR_46,West,PRD_319,Electronics,1,1681.46,Credit Card,CUST_1710,2,No,1647.83
TXN_3817,2023-04-28 09:00:00,STR_24,East,PRD_265,Clothing,6,25.19,Debit Card,CUST_1740,9,No,137.54
TXN_3818,2023-04-28 10:00:00,STR_13,East,PRD_305,Grocery,8,1739.43,Debit Card,CUST_1610,15,Yes,11828.12
TXN_3819,2023-04-28 11:00:00,STR_48,South,PRD_487,Electronics,9,55.34,Cash,CUST_203,29,Yes,353.62
TXN_3820,2023-04-28 12:00:00,STR_1,West,PRD_362,Toys,4,919.27,Net Banking,CUST_405,29,Yes,2610.73
TXN_3821,2023-04-28 13:00:00,STR_47,East,PRD_73,Furniture,2,139.53,Net Banking,CUST_567,27,Yes,203.71
TXN_3822,2023-04-28 14:00:00,STR_7,North,PRD_32,Clothing,9,1937.8,Cash,CUST_905,25,No,13080.15
TXN_3823,2023-04-28 15:00:00,STR_11,West,PRD_232,Electronics,9,1944.78,Debit Card,CUST_1540,2,Yes,17152.96
TXN_3824,2023-04-28 16:00:00,STR_26,South,PRD_468,Grocery,8,1223.69,UPI,CUST_1419,23,Yes,7537.93
TXN_3825,2023-04-28 17:00:00,STR_29,South,PRD_161,,3,787.45,Credit Card,CUST_446,18,Yes,1937.13
TXN_3826,2023-04-28 18:00:00,STR_23,South,PRD_64,Furniture,5,1026.43,Cash,CUST_1624,19,Yes,4157.04
TXN_3827,2023-04-28 19:00:00,STR_30,North,PRD_451,Electronics,2,1525.79,Cash,CUST_1802,20,Yes,2441.26
TXN_3828,2023-04-28 20:00:00,STR_50,East,PRD_9,Grocery,3,450.27,,CUST_758,6,No,1269.76
TXN_3829,2023-04-28 21:00:00,STR_50,North,PRD_88,Clothing,1,886.24,Cash,CUST_582,16,No,744.44
TXN_3830,2023-04-28 22:00:00,STR_6,West,PRD_477,Electronics,4,1475.85,Net Banking,CUST_1685,7,Yes,5490.16
TXN_3831,2023-04-28 23:00:00,STR_45,South,PRD_219,Clothing,5,793.81,Debit Card,CUST_1488,2,Yes,3889.67
TXN_3832,2023-04-29 00:00:00,STR_48,North,PRD_396,Furniture,2,68.83,Cash,CUST_114,6,No,129.4
TXN_3833,2023-04-29 01:00:00,STR_12,North,PRD_29,Clothing,3,1017.25,Cash,CUST_373,26,Yes,2258.3
TXN_3834,2023-04-29 02:00:00,STR_25,East,PRD_445,Grocery,6,1476.14,Cash,CUST_1661,9,No,8059.72
TXN_3835,2023-04-29 03:00:00,STR_9,East,PRD_421,Toys,6,1953.75,UPI,CUST_17,26,No,8674.65
TXN_3836,2023-04-29 04:00:00,STR_23,South,PRD_26,Grocery,7,78.91,UPI,CUST_1881,18,No,452.94
TXN_3837,2023-04-29 05:00:00,STR_15,North,PRD_320,Clothing,9,1082.14,Credit Card,CUST_258,24,No,7401.84
TXN_3838,2023-04-29 06:00:00,STR_49,North,PRD_423,Electronics,4,902.63,Debit Card,CUST_1985,14,Yes,3105.05
TXN_3839,2023-04-29 07:00:00,STR_18,East,PRD_217,Furniture,5,488.69,Cash,CUST_1649,25,Yes,1832.59
TXN_3840,2023-04-29 08:00:00,STR_39,North,PRD_219,Toys,2,1277.34,Credit Card,CUST_628,14,Yes,2197.02
TXN_3841,2023-04-29 09:00:00,STR_16,North,PRD_489,Electronics,6,331.43,Credit Card,CUST_1341,4,Yes,1909.04
TXN_3842,2023-04-29 10:00:00,STR_12,North,PRD_37,Electronics,4,571.31,Debit Card,CUST_1085,2,Yes,2239.54
TXN_3843,2023-04-29 11:00:00,STR_41,East,PRD_362,Grocery,5,1564.61,UPI,CUST_396,2,No,7666.59
TXN_3844,2023-04-29 12:00:00,STR_33,South,PRD_307,Clothing,7,923.52,Debit Card,CUST_1603,28,No,4654.54
TXN_3845,2023-04-29 13:00:00,STR_20,,PRD_136,Grocery,6,1987.37,Credit Card,CUST_282,3,Yes,11566.49
TXN_3846,2023-04-29 14:00:00,STR_21,South,PRD_156,Clothing,8,775.99,Debit Card,CUST_1668,14,No,5338.81
TXN_3847,2023-04-29 15:00:00,STR_1,West,PRD_289,Grocery,6,929.21,UPI,CUST_749,15,No,4738.97
TXN_3848,2023-04-29 16:00:00,STR_38,North,PRD_467,Electronics,8,604.01,Credit Card,CUST_985,4,No,4638.8
TXN_3849,2023-04-29 17:00:00,STR_46,South,PRD_44,Furniture,4,476.41,Debit Card,CUST_971,20,No,1524.51
TXN_3850,2023-04-29 18:00:00,STR_5,West,PRD_233,Clothing,7,1844.95,Cash,CUST_496,7,Yes,12010.62
TXN_3851,2023-04-29 19:00:00,STR_25,East,PRD_31,Toys,3,1498.91,Cash,CUST_514,9,Yes,4092.02
TXN_3852,2023-04-29 20:00:00,STR_42,East,PRD_12,Toys,1,670.14,Debit Card,CUST_1139,21,No,529.41
TXN_3853,2023-04-29 21:00:00,STR_38,South,PRD_18,Electronics,9,1401.81,Debit Card,CUST_945,20,No,10093.03
TXN_3854,2023-04-29 22:00:00,STR_43,South,PRD_410,Grocery,9,1931.74,UPI,CUST_1551,1,Yes,17211.8
TXN_3855,2023-04-29 23:00:00,STR_46,North,PRD_315,Grocery,6,152.73,Credit Card,CUST_1472,13,Yes,797.25
TXN_3856,2023-04-30 00:00:00,STR_21,South,PRD_303,Electronics,2,532.69,Debit Card,CUST_1182,4,Yes,1022.76
TXN_3857,2023-04-30 01:00:00,STR_11,North,PRD_319,Toys,8,405.15,Credit Card,CUST_1608,6,Yes,3046.73
TXN_3858,2023-04-30 02:00:00,STR_33,North,PRD_462,Toys,6,1740.22,Cash,CUST_531,10,No,9397.19
TXN_3859,2023-04-30 03:00:00,STR_33,East,PRD_8,Grocery,7,362.48,Credit Card,CUST_80,2,No,2486.61
TXN_3860,2023-04-30 04:00:00,STR_21,East,PRD_432,Clothing,1,619.61,Net Banking,CUST_1934,29,No,439.92
TXN_3861,2023-04-30 05:00:00,STR_10,West,PRD_396,Furniture,3,1090.0,UPI,CUST_497,11,Yes,2910.3
TXN_3862,2023-04-30 06:00:00,STR_5,East,PRD_325,Clothing,1,1244.08,UPI,CUST_1388,13,No,1082.35
TXN_3863,2023-04-30 07:00:00,STR_20,East,PRD_231,Toys,1,1617.33,Credit Card,CUST_1978,22,Yes,1261.52
TXN_3864,2023-04-30 08:00:00,STR_11,South,PRD_69,Clothing,1,817.61,UPI,CUST_1683,28,No,588.68
TXN_3865,2023-04-30 09:00:00,STR_2,East,PRD_57,Furniture,4,1070.82,Credit Card,CUST_514,0,No,4283.28
TXN_3866,2023-04-30 10:00:00,STR_42,West,PRD_46,Clothing,7,1931.1,Credit Card,CUST_1205,28,Yes,9732.74
TXN_3867,2023-04-30 11:00:00,STR_27,South,PRD_428,Clothing,7,598.24,Cash,CUST_725,21,Yes,3308.27
TXN_3868,2023-04-30 12:00:00,STR_33,West,PRD_358,Clothing,5,499.95,Credit Card,CUST_83,15,No,2124.79
TXN_3869,2023-04-30 13:00:00,STR_39,East,PRD_312,Clothing,6,1422.65,UPI,CUST_1984,14,No,7340.87
TXN_3870,2023-04-30 14:00:00,STR_39,West,PRD_277,Electronics,2,1543.42,Net Banking,CUST_893,0,No,3086.84
TXN_3871,2023-04-30 15:00:00,STR_11,South,PRD_460,Toys,5,832.48,Debit Card,CUST_181,22,Yes,3246.67
TXN_3872,2023-04-30 16:00:00,STR_46,North,PRD_25,Furniture,7,429.89,UPI,CUST_24,21,Yes,2377.29
TXN_3873,2023-04-30 17:00:00,STR_28,West,PRD_364,Toys,9,1558.95,Net Banking,CUST_139,12,Yes,12346.88
TXN_3874,2023-04-30 18:00:00,STR_38,West,PRD_21,Electronics,6,1342.63,UPI,CUST_510,25,Yes,6041.84
TXN_3875,2023-04-30 19:00:00,STR_7,South,PRD_385,Electronics,4,1753.07,Net Banking,CUST_14,26,No,5189.09
TXN_3876,2023-04-30 20:00:00,STR_20,South,PRD_292,Electronics,3,1689.43,UPI,CUST_1582,14,Yes,4358.73
TXN_3877,2023-04-30 21:00:00,STR_33,West,PRD_327,Electronics,9,414.36,Debit Card,CUST_308,16,No,3132.56
TXN_3878,2023-04-30 22:00:00,STR_45,East,PRD_183,Clothing,7,1665.52,Cash,CUST_1952,8,Yes,10725.95
TXN_3879,2023-04-30 23:00:00,STR_29,West,PRD_197,Toys,6,354.47,Cash,CUST_1996,4,No,2041.75
TXN_3880,2023-05-01 00:00:00,STR_46,South,PRD_441,Grocery,7,1728.09,Debit Card,CUST_923,26,Yes,8951.51
TXN_3881,2023-05-01 01:00:00,STR_45,North,PRD_168,Furniture,8,1541.79,UPI,CUST_564,22,No,9620.77
TXN_3882,2023-05-01 02:00:00,STR_25,North,PRD_254,Electronics,5,1141.87,Net Banking,CUST_96,11,Yes,5081.32
TXN_3883,2023-05-01 03:00:00,STR_47,East,PRD_357,Toys,3,1286.23,Credit Card,CUST_1006,16,No,3241.3
TXN_3884,2023-05-01 04:00:00,STR_22,West,PRD_465,Electronics,3,212.64,UPI,CUST_812,10,Yes,574.13
TXN_3885,2023-05-01 05:00:00,STR_19,North,PRD_494,Electronics,2,84.57,Debit Card,CUST_636,10,No,152.23
TXN_3886,2023-05-01 06:00:00,STR_17,West,PRD_352,Electronics,8,664.64,Cash,CUST_1515,23,Yes,4094.18
TXN_3887,2023-05-01 07:00:00,STR_32,South,PRD_345,Electronics,1,1643.7,Cash,CUST_473,7,Yes,1528.64
TXN_3888,2023-05-01 08:00:00,STR_39,North,PRD_327,Electronics,8,934.24,UPI,CUST_949,14,No,6427.57
TXN_3889,2023-05-01 09:00:00,STR_18,East,PRD_35,Furniture,3,450.67,Net Banking,CUST_1887,24,No,1027.53
TXN_3890,2023-05-01 10:00:00,STR_15,South,PRD_2,Toys,9,1669.93,Debit Card,CUST_363,1,Yes,14879.08
TXN_3891,2023-05-01 11:00:00,STR_28,East,PRD_75,Electronics,2,461.11,Debit Card,CUST_1929,21,Yes,728.55
TXN_3892,2023-05-01 12:00:00,STR_11,South,PRD_351,Electronics,9,1631.91,Net Banking,CUST_1729,9,Yes,13365.34
TXN_3893,2023-05-01 13:00:00,STR_5,North,PRD_170,Electronics,6,908.69,Net Banking,CUST_1697,20,Yes,4361.71
TXN_3894,2023-05-01 14:00:00,STR_32,East,PRD_350,Electronics,1,929.67,UPI,CUST_158,21,Yes,734.44
TXN_3895,2023-05-01 15:00:00,STR_41,East,PRD_74,Clothing,5,549.08,UPI,CUST_1670,13,Yes,2388.5
TXN_3896,2023-05-01 16:00:00,STR_8,South,PRD_107,Clothing,9,1800.85,Cash,CUST_1822,4,Yes,15559.34
TXN_3897,2023-05-01 17:00:00,STR_46,East,PRD_197,Grocery,6,182.13,Cash,CUST_1262,26,No,808.66
TXN_3898,2023-05-01 18:00:00,STR_12,South,PRD_301,Electronics,7,293.09,Net Banking,CUST_1954,16,No,1723.37
TXN_3899,2023-05-01 19:00:00,STR_32,South,PRD_102,Grocery,4,1273.59,Credit Card,CUST_963,17,No,4228.32
TXN_3900,2023-05-01 20:00:00,STR_48,South,PRD_334,Furniture,1,1700.98,Credit Card,CUST_338,18,No,1394.8
TXN_3901,2023-05-01 21:00:00,STR_49,South,PRD_51,Grocery,5,195.43,Credit Card,CUST_1237,6,Yes,918.52
TXN_3902,2023-05-01 22:00:00,STR_44,North,PRD_251,Toys,2,1468.84,Debit Card,CUST_1410,25,Yes,2203.26
TXN_3903,2023-05-01 23:00:00,STR_21,South,PRD_381,Clothing,8,1486.31,UPI,CUST_1658,24,Yes,9036.76
TXN_3904,2023-05-02 00:00:00,STR_20,West,PRD_383,Clothing,4,1165.14,Net Banking,CUST_1704,17,Yes,3868.26
TXN_3905,2023-05-02 01:00:00,STR_27,East,PRD_301,,1,976.02,Cash,CUST_906,11,Yes,868.66
TXN_3906,2023-05-02 02:00:00,STR_4,West,PRD_48,Electronics,7,645.57,Credit Card,CUST_94,14,Yes,3886.33
TXN_3907,2023-05-02 03:00:00,STR_31,North,PRD_442,Furniture,2,706.17,Cash,CUST_1927,28,No,1016.88
TXN_3908,2023-05-02 04:00:00,STR_23,West,PRD_236,Furniture,3,1350.49,UPI,CUST_1151,13,Yes,3524.78
TXN_3909,2023-05-02 05:00:00,STR_4,East,PRD_319,Toys,9,135.25,Net Banking,CUST_1950,9,Yes,1107.7
TXN_3910,2023-05-02 06:00:00,STR_44,West,PRD_179,Electronics,9,1171.95,Credit Card,CUST_520,16,Yes,8859.94
TXN_3911,2023-05-02 07:00:00,STR_34,North,PRD_288,Electronics,2,561.07,Credit Card,CUST_118,0,Yes,1122.14
TXN_3912,2023-05-02 08:00:00,STR_3,South,PRD_124,Furniture,3,935.88,Net Banking,CUST_1946,3,Yes,2723.41
TXN_3913,2023-05-02 09:00:00,STR_18,West,PRD_234,Furniture,9,1120.16,Cash,CUST_1055,8,Yes,9274.92
TXN_3914,2023-05-02 10:00:00,STR_7,North,PRD_376,Furniture,1,1771.89,UPI,CUST_179,3,Yes,1718.73
TXN_3915,2023-05-02 11:00:00,STR_26,North,PRD_127,Clothing,2,1160.25,UPI,CUST_1507,18,No,1902.81
TXN_3916,2023-05-02 12:00:00,STR_6,East,PRD_356,Grocery,2,458.18,UPI,CUST_1342,25,No,687.27
TXN_3917,2023-05-02 13:00:00,STR_17,East,PRD_393,Grocery,3,163.52,Cash,CUST_1324,23,No,377.73
TXN_3918,2023-05-02 14:00:00,STR_9,West,PRD_469,Electronics,3,1255.84,Cash,CUST_540,24,No,2863.32
TXN_3919,2023-05-02 15:00:00,STR_50,South,PRD_109,Clothing,2,1092.37,Credit Card,CUST_1988,4,Yes,2097.35
TXN_3920,2023-05-02 16:00:00,STR_41,North,PRD_180,Furniture,8,1345.24,Cash,CUST_1979,17,No,8932.39
TXN_3921,2023-05-02 17:00:00,STR_50,West,PRD_215,Electronics,8,921.5,Debit Card,CUST_1161,14,No,6339.92
TXN_3922,2023-05-02 18:00:00,STR_41,North,PRD_357,Clothing,8,1651.13,Net Banking,CUST_592,19,Yes,10699.32
TXN_3923,2023-05-02 19:00:00,STR_48,North,PRD_253,Toys,2,1840.76,Cash,CUST_437,25,No,2761.14
TXN_3924,2023-05-02 20:00:00,STR_31,South,PRD_493,Clothing,9,84.81,UPI,CUST_484,7,Yes,709.86
TXN_3925,2023-05-02 21:00:00,STR_45,South,PRD_387,Electronics,7,1489.45,Cash,CUST_1564,1,No,10321.89
TXN_3926,2023-05-02 22:00:00,STR_5,West,PRD_243,Grocery,5,75.15,Credit Card,CUST_58,24,No,285.57
TXN_3927,2023-05-02 23:00:00,STR_36,South,PRD_261,Furniture,7,892.97,Net Banking,CUST_1509,12,No,5500.7
TXN_3928,2023-05-03 00:00:00,STR_32,South,PRD_437,Toys,8,925.9,Net Banking,CUST_435,26,Yes,5481.33
TXN_3929,2023-05-03 01:00:00,STR_28,West,PRD_280,Clothing,9,1393.96,UPI,CUST_1333,12,Yes,11040.16
TXN_3930,2023-05-03 02:00:00,STR_9,South,PRD_220,Electronics,2,708.04,Net Banking,CUST_1617,29,No,1005.42
TXN_3931,2023-05-03 03:00:00,STR_24,East,PRD_6,Electronics,6,1642.7,Debit Card,CUST_768,27,No,7195.03
TXN_3932,2023-05-03 04:00:00,STR_44,North,PRD_380,Furniture,9,689.01,Net Banking,CUST_1693,13,Yes,5394.95
TXN_3933,2023-05-03 05:00:00,STR_17,North,PRD_268,Electronics,6,688.32,UPI,CUST_178,14,Yes,3551.73
TXN_3934,2023-05-03 06:00:00,STR_2,North,PRD_165,Electronics,2,449.41,Net Banking,CUST_992,28,No,647.15
TXN_3935,2023-05-03 07:00:00,STR_17,North,PRD_360,Furniture,1,1369.32,Cash,CUST_122,20,No,1095.46
TXN_3936,2023-05-03 08:00:00,STR_30,West,PRD_185,Toys,3,157.79,Credit Card,CUST_1178,11,No,421.3
TXN_3937,2023-05-03 09:00:00,STR_10,North,PRD_171,Grocery,5,729.29,Cash,CUST_1817,22,No,2844.23
TXN_3938,2023-05-03 10:00:00,STR_36,North,PRD_188,Grocery,7,537.45,Debit Card,CUST_386,4,Yes,3611.66
TXN_3939,2023-05-03 11:00:00,STR_21,North,PRD_390,Clothing,3,462.52,Debit Card,CUST_344,2,No,1359.81
TXN_3940,2023-05-03 12:00:00,STR_26,North,PRD_69,Toys,9,126.66,Credit Card,CUST_982,17,Yes,946.15
